commercial_ratio,institution_ratio,other_ratio,public_ratio,residential_ratio,theft_ratio,battery_ratio,criminal_damage_ratio,assault_ratio,deceptive_practice_ratio,other_crime_ratio,hotspot
0.0689650224083275,0.17954990893070433,0.07539318044124306,0.0773053973280121,0.19654801672187977,0.048522559081315704,0.013513690340556153,0.002742881535512056,0.13214823058036107,0.0909502378532983,0.11436087477879009,0
0.03061369135318001,0.01874195507273174,0.0018729454444374699,0.055183974311917544,0.11395020021615318,0.06365862752319361,0.07354495443030235,0.2997767744869087,0.054725737318230855,0.09223487038928677,0.1956962694536577,0
0.03279482182087187,0.0631827046387793,0.1287651998665377,0.19389315977151095,0.010329176627162172,0.1695751023701177,0.04399021384734024,0.019396874653990447,0.03990509394322863,0.25411325461114453,0.04405439784931652,0
0.09980847626261834,0.2512604308120622,0.06876353857769896,0.019754399070349676,0.034547271892025194,0.03430770221149895,0.041253821721361494,0.037422933989137944,0.2564178569640564,0.05026438075082642,0.10619918774836434,0
0.42157343370579614,0.11924874908757377,0.20443835769013996,0.03510896821274773,0.03964264468414188,0.007746052299614777,0.03435135758381023,0.06061892564879786,0.03616399055985666,0.017242922623507257,0.02386459790401391,1
0.05882474075283263,0.022009866069799836,0.043143184455365316,0.06667044556543877,0.11166811509264378,0.0038197815585986742,0.15300699105237267,0.09415641949404517,0.008123774612050598,0.19697491511268608,0.24160176623416643,0
0.008982698479079256,0.046205207675656626,0.23388392024407903,0.19660098829986394,0.029073394540026422,0.03348036341462555,0.06596116462702319,0.09444987224841818,0.1372574897863859,0.06560875034711959,0.0884961503377223,0
0.1632361096614096,0.004432849189896689,0.03450832991541527,0.14820367944274304,0.26755910915241193,0.08501800124208601,0.09008867456461209,0.013445919749475779,0.07035340786772892,0.09021645397504346,0.0329374652391773,0
0.04040100622038229,0.0610076215055355,0.002611448120994657,0.05006739756039534,0.030597118384389468,0.051100941904538774,0.01643001229342476,0.2849138897864814,0.1159705526134779,0.14639729663524298,0.20050271497513714,0
0.09618882329025967,0.01267563695770863,0.10737149989314007,0.12321598704596393,0.1907249317396825,0.0787639845107711,0.01902551673240639,0.04652535773712464,0.0628839331624405,0.14472511963254578,0.11789920929795696,0
0.05939723560793953,0.5810363408680882,0.12559758864063403,0.03653839036599766,0.014483825149826698,0.022383359145485282,0.0380917513863749,0.023635051302085975,0.027861995725739795,0.045283401948717626,0.0256910598591104,0
0.14387256812358779,0.005299076110188284,0.04710187194456879,0.03347291804553796,0.25588437709540196,0.007528783211233521,0.03213936526678988,0.22106337281287067,0.12711364141589726,0.10762561140397402,0.01889841456995003,0
0.020236511485922776,0.11927688758475864,0.2862042803350201,0.08786279167067632,0.09154264303281635,0.03547067932881138,0.1584665080314318,0.022361506999887426,0.04223197840737856,0.05983981062069232,0.07650640250260432,0
0.05849286748562808,0.02570182979908483,0.19873181490950773,0.07175657430320732,0.1834041357974765,0.03532690067475637,0.13824452885395855,0.16024702061179846,0.011212307151036766,0.08646767126030244,0.030414349153242825,0
0.0054176129602641655,0.38073419681467446,0.03219922288848503,0.13736535504847466,0.024318329432877428,0.09467391423286568,0.1181677587112096,0.07492271223512896,0.052780528522416305,0.04391845436704057,0.03550191478656303,1
0.16242051411313022,0.1087234381159271,0.2053206881137222,0.008127194151831942,0.0803697503003343,0.1705993066996167,0.012243633997213706,0.004213372662819759,0.08274809908619543,0.05231802590035631,0.11291597685885213,0
0.016955487476519905,0.17861693686808777,0.02535917436033307,0.0201264519884708,0.02020860165082161,0.18977205357157556,0.12322756205550235,0.08337926055014436,0.050054114666140063,0.23618164004918407,0.05611871676322045,1
0.1760543176847399,0.06002525222312702,0.04911007238495863,0.06447686128064052,0.0372275777825419,0.1429102459109653,0.07251535832775831,0.027428520741942325,0.2385689464809544,0.05027390250593127,0.0814089446764406,1
0.17705793667330993,0.07313969459206072,0.009289272071747054,0.21002022076235116,0.07383295485699301,0.03047437002506891,0.011206851918003136,0.11806385546012658,0.07231595361569734,0.05697053166129816,0.167628358363344,0
0.15102727114580658,0.01598638021280828,0.036305338028129096,0.027763307716553016,0.13240415245064047,0.0033148016556260543,0.08199779594892828,0.13969759721783784,0.2034767681406337,0.040689631724726,0.16733695575831062,0
0.01245223739155195,0.19900657971653324,0.014484606453265624,0.05377465935498121,0.16950852187803203,0.017250491861011297,0.027655819558128646,0.1360570126727213,0.13521298567136916,0.10884664360792572,0.12575044183447984,0
0.07756808447146939,0.02875670982223785,0.04205032218813057,0.019866270714250053,0.237013425900774,0.08680127689419584,0.05078017077466399,0.061452954169490454,0.29172934735345096,0.016502535507873714,0.08747890220346335,0
0.05320326214663186,0.07134155769080942,0.0013792341626297534,0.15521087586435808,0.2030032536540313,0.0628418843585348,0.0900214399475923,0.19300253279210808,0.09270250650426068,0.01249045169071973,0.06480300118832405,0
0.05319307912227355,0.031456545287716485,0.07600821896404364,0.155248094806126,0.14807752517453987,0.03416343751432258,0.006850120517401151,0.238780629237636,0.10406493510270254,0.0075892469790595895,0.14456816729417865,0
0.25645832007636843,0.09199285966120643,0.11251059243053768,0.06402766898202945,0.0070820282745513545,0.05133946173901721,0.20419445051242022,0.0005838318281453846,0.051018673831369224,0.06385328483405132,0.09693882783030333,1
0.32567203473100853,0.054862275504230874,0.05498219642590133,0.1725840425462112,0.0776626572395411,0.03282397146564973,0.07771486141249974,0.019589921871805544,0.025039616068546627,0.08901896857059306,0.07004945416401206,1
0.24358196165119944,0.04450153446193883,0.08592115102555925,0.0989233408195178,0.0013033937668479286,0.10771195822613444,0.019387199700200572,0.3209795633954054,0.015915186251518734,0.052952866737474125,0.008821843964203569,1
0.4628493998557876,0.05597340150200998,0.07260560946857232,0.005571450822090012,0.11122802634412886,0.01890552866000048,0.18322051969256758,0.018422945169276672,0.016977090997988938,0.0029878032130442305,0.05125822427453309,1
0.1039677402603859,0.008492781995111469,0.1866825002584597,0.07545191871990119,0.09286096934504674,0.07262129980368941,0.06398902719546551,0.10248319879441962,0.021080217155045582,0.02509151973274231,0.24727882673973248,0
0.36192218453076047,0.05790213651119959,0.03912141035756833,0.1279743071834513,0.06511197570720723,0.0031861698705748748,0.021037422120209186,0.15596000166434087,0.13328082385085266,0.003403714991710207,0.031099853212125377,1
0.0416624381239926,0.17669719682629892,0.003156435749114481,0.017431027235266548,0.2551196066610332,0.031184440788939657,0.1677045899247925,0.043134955021777714,0.016607166015634504,0.04417681005333118,0.20312533359981869,0
0.22711894049116726,0.2080438725874148,0.059382368087136726,0.129393275948631,0.026913219522522576,0.04070343527599401,0.2659251038393296,0.0015354337063854637,0.010487204963362138,0.027342256008507284,0.00315488956954896,1
0.02240961945666832,0.09791678447167046,0.061249017072630245,0.2498224310027493,0.19036651484654896,0.04681914975731335,0.03361686344789678,0.0534531710276431,0.09988112509056193,0.034930465822324154,0.10953485800399343,0
0.03940416474641162,0.060087416075611036,0.04286764477122748,0.026098046209630455,0.22186836711593594,0.10791292245979331,0.01129477565072411,0.15177757767977396,0.050005321339928716,0.16831591092807682,0.12036785302288651,0
0.05527750232694505,0.002268530581011914,0.031234589630683273,0.07787049622547879,0.10019181653456594,0.02977259899099239,0.014980839501722775,0.17981939256214155,0.41532489881573775,0.07445723648614297,0.01880209834457761,0
0.03987135495794338,0.002328223909176698,0.30816837133923847,0.01571404433151375,0.10777485202477381,0.040172996981082766,0.10132708598166237,0.13218961310112695,0.22206679559700648,0.02899981238362276,0.0013868493928526386,0
0.012422399585138586,0.19432323208312396,0.17473116288137977,0.07677873589911637,0.07743183883101537,0.0922965947057111,0.01627160981989765,0.20744013073003903,0.04578902274257763,0.040768113902470614,0.06174715881952979,0
0.008355690126721852,0.03158903768843967,0.23267543214266198,0.015012429674543212,0.16053219516088116,0.04889602881646874,0.08565788677474134,0.05917064797876841,0.07634874766472481,0.22052088762144628,0.06124101635060256,0
0.09417715140606533,0.07284484502921253,0.122805513176731,0.3112689844554353,0.14864082214140723,0.02727294195509621,0.003570304561094467,0.0342799260156613,0.10188777123639835,0.005950035770550216,0.07730170425234836,0
0.10446580662105703,0.04678409405027812,0.16946405142912402,0.012962239675816004,0.008982406363582171,0.14979941901993105,0.07867693257674162,0.13409040006632786,0.06561955512899141,0.032531976130750026,0.19662311893740075,0
0.14628282614539306,0.1080328395941886,0.028924148656433096,0.08123626709410449,0.04077561750396716,0.008745959734873824,0.22697434384011864,0.013397055071146769,0.27321155371214834,0.0537775447361011,0.018641843911524965,1
0.05018833861266176,0.13263693927437367,0.08470744156912684,0.1056132668889513,0.06912575758381223,0.07576782847844997,0.12161977765919958,0.018466287816709726,0.04321607657516469,0.016073047579642678,0.28258523796190765,0
0.20004168500250674,0.002790635713860705,0.08482758940237133,0.17993110484466554,0.013816322902607887,0.05822010543122233,0.17141746430918858,0.002395918531249509,0.08293217453189973,0.02448225765378343,0.17914474167664415,1
0.2460176094231742,0.20050856678061105,0.04464546758389285,0.1375634304412484,0.12927248442328387,0.02669169770641256,0.12261729692141261,0.0026188715462761502,0.06298997656544514,0.01815206887396009,0.008922529734283018,1
0.008608875233096771,0.128116925429867,0.04465157038385268,0.1387021667766527,0.007266572925327646,0.04072041070708053,0.08336554066217877,0.16815561744072002,0.04126540157582359,0.10570450282939974,0.23344241603600058,0
0.05577319362070293,0.015460488918669123,0.0014400615671602342,0.11897704974158625,0.0012532554543039987,0.12108006988167874,0.043881631673567116,0.16310622328409463,0.09346704759752625,0.3603850327722585,0.025175945488452242,0
0.10423623925568822,0.03676268009188256,0.04674903973150733,0.07062431048031535,0.14796026348758262,0.29610424481345476,0.10457035092840214,0.038681823083571584,0.03912417629684384,0.09567525015787047,0.019511621672881098,1
0.014357524839351632,0.053708179309420005,0.041528375870254486,0.04309890385382666,0.03263080612725796,0.005274278432371467,0.0022119585068914034,0.5396309073623867,0.06846230366447441,0.059487090582079946,0.13960967145168526,0
0.014552409574182369,0.17700795921453055,0.09121762838609115,0.0055357100818249245,0.03194846914890128,0.12487919342535352,0.1711335347581027,0.03723352936955676,0.0561702137475542,0.010801626068201127,0.27951972622570154,0
0.03035409079056218,0.3294133238887636,0.1208013527274116,0.10778716894754982,0.08279670370202959,0.030203996637150402,0.02237075095654761,0.028689376458159357,0.02376530429831945,0.1741785416524895,0.04963938994101689,0
0.0031757393471717717,0.18532654642382568,0.1147174435047008,0.14005244432597555,0.28142355137470554,0.010181983821032027,0.026893916492198022,0.07567469130049545,0.06346869551769363,0.008907018603259305,0.09017796928894235,0
0.023109947302386174,0.023036944057828763,0.07000821646495992,0.08172105111551675,0.07889437668736779,0.008723684702142225,0.1908768084305112,0.028068051363691112,0.012611437190602497,0.1996629921346728,0.2832864905503206,0
0.22156787694358834,0.18542248450562404,0.11908106010779841,0.08950429317715194,0.010176384978177133,0.05870837571247491,0.05214413071675262,0.03363309098018319,0.14372034960923843,0.07659078675044055,0.009451166518570385,1
0.025495036192249416,0.1178581510357983,0.008117614462978293,0.1953109693623357,0.07006750664027349,0.06715281668317416,0.09200576995456289,0.17849335106962397,0.043816665125704174,0.1161752452787816,0.0855068741945181,0
0.020228669780783755,0.13732730624191636,0.10397006635476569,0.06995368875154545,0.12378897951363517,0.13151290149815725,0.08024089001838368,0.11812902917501382,0.07785330950682415,0.07422590788164195,0.0627692512773327,0
0.12348509901293175,0.01526255806428272,0.18803065666220245,0.18157518146579918,0.0026234024237763633,0.15445552512148275,0.012193127775738303,0.0360716683273828,0.12025381825094963,0.015489185024164397,0.1505597778712894,1
0.14432270539694317,0.05727290044264714,0.0005180917803538805,0.02736107973448162,0.07759870305614865,0.3213161595927022,0.0808041511208044,0.024329393158747725,0.08128709854098601,0.06279656957588761,0.12239314760029746,1
0.008175431034248172,0.10342633500892519,0.05630726515929591,0.2381971752022326,0.03022829450750162,0.07235347465183051,0.1942690395696837,0.007814588441583694,0.2000200235502921,0.08413263306262347,0.005075739811783002,1
0.024675600376240826,0.0848765315585603,0.004805243705430314,0.06014188039172185,0.029252785851044648,0.06684842013188887,0.0032267403780382414,0.1414237529584777,0.2501790843439034,0.2391277765482874,0.09544218375640649,0
0.01156421199279401,0.11782397842675886,0.0020657260864554486,0.0018564273876668566,0.03244405452015314,0.05565375813821577,0.1221010397422065,0.09540938226220826,0.04899271917220721,0.02652801789152943,0.4855606843798044,0
0.05569465300752904,0.06019884812640823,0.017916084337628577,0.15881073973935195,0.11863374458449456,0.025012430714622322,0.008620596536724347,0.11440868773379934,0.10656742984764427,0.03200505508106611,0.30213173029073126,0
0.01244264048811834,0.04302107252483023,0.21848270886869842,0.04135209355496122,0.07731353529543611,0.038507985196553914,0.02435138923608961,0.3140795999652105,0.04000327192717086,0.17059195816557812,0.019853744777352737,0
0.0183230219973901,0.0024181739361852314,0.08062829241051034,0.03514592765434872,0.1527354834660249,0.049003563515569226,0.2636204086351784,0.015689334806081666,0.15517800017834243,0.11458783358803792,0.11266995981233105,0
0.17818548003608306,0.1369095635685035,0.09412596321219473,0.013457075835788937,0.0031627788328867155,0.24259958388492706,0.0917078843387722,0.15229742882312158,0.06282708325622659,0.011934857513243507,0.012792300698252178,1
0.17910528438948548,0.08710151943033505,0.03464514985061016,0.10472138918994253,0.010273284983082824,0.13502114298443707,0.04850526122080186,0.24727002149321475,0.05752347812519981,0.09402402506416221,0.0018094432687282992,1
0.009444823805571156,0.06259178786542866,0.0821101140299478,0.11508096708779725,0.043306874523160954,0.1491204121996355,0.2470287280195016,0.19007023957237373,0.005076870269149207,0.08224738007829303,0.013921802549140883,1
0.028687565374361186,0.4468981574742019,0.015913425170568943,0.0715219997483514,0.09965939703414296,0.1254846989624075,0.08490213256355186,0.0010164143160535449,0.040910603425404285,0.07548533707021857,0.009520268860737747,0
0.08096333377021878,0.006332112919791737,0.015346576823090702,0.09483320583976795,0.026701342075546336,0.15719572698263176,0.21930220375085743,0.30236004901309094,0.04188011793182121,0.034373464910624776,0.020711865982558482,1
0.08145229551702989,0.09868094409208555,0.002583824167616537,0.22156161594683516,0.004296517911516314,0.06274057669623259,0.09939300390909021,0.16484757218647425,0.10079597843602786,0.13026420391477128,0.03338346722232028,1
0.16280371476176939,0.00806138539056678,0.21740411179319483,0.07656968575587728,0.16410145318957833,0.05812060670095965,0.09959038614250629,0.0721508558421241,0.1269679060574342,0.008220520305773228,0.0060093740602159915,0
0.025275443454883324,0.015478301785145605,0.18291646234745007,0.02203634647571994,0.33163968802663185,0.03658471845682073,0.017902803938824565,0.1388514151497887,0.09573259848248136,0.06140553481982935,0.07217668706242443,0
0.08908535252484868,0.018191345290273636,0.39338590651633537,0.2581577989990133,0.07369916826136605,0.015611046120779057,0.07996925728405373,0.0052560606556802105,0.0021835872913942484,0.020900044427302276,0.04356043262895361,0
0.14457768555786377,0.0926445685648724,0.09682671881345727,0.03953155711505192,0.0302810265949673,0.033072490975247344,0.31340766794338515,0.0029197516846055354,0.14390887351668488,0.06165009663677178,0.041179562597092816,1
0.10133146773717218,0.05230294192900804,0.16211715827534987,0.18115499396949436,0.042958577890932666,0.02542130324056486,0.07038314339216485,0.19095364056789127,0.01855458079117281,0.07650687971960146,0.07831531248664789,0
0.10801517043219572,0.011535227347373563,0.10288273832442332,0.19602833661221117,0.016196147444791562,0.02217736741043142,0.29063238339841535,0.0163252241511914,0.15755757138371873,0.055426815799474394,0.02322301769577333,1
0.19255732899226405,0.05546475483869149,0.06806588627930288,0.04188909202977136,0.08459146104218651,0.01680469963040489,0.046687100936487994,0.3281895740942754,0.02810104152197897,0.10063183871028736,0.03701722192434904,0
0.15251997375307064,0.014407438386551525,0.35956360855805136,0.062116715551007166,0.02765625509537064,0.007840994406168327,0.019108802291374478,0.07534094849676344,0.042214145298998404,0.18133327223448223,0.05789784592816182,0
0.030291020718761216,0.10169756887676348,0.12995002329145047,0.019359945540673138,0.019433385064328762,0.003957399747507846,0.14123173087042176,0.11546384108708965,0.06817845861436536,0.19691201979130366,0.17352460639733464,0
0.11118426453547664,0.25600789046997025,0.02910819087668801,0.014990720631626169,0.03970410303864029,0.007423950785692938,0.09567269631900072,0.34837871309840773,0.005069411663305928,0.01644831085039206,0.07601174773079922,1
0.15295102077569453,0.02139942564762047,0.03985219589934325,0.002391040687227099,0.009041867216091062,0.24296571687549906,0.1889669608673447,0.00027886206675430163,0.17076946763351217,0.05739218544836443,0.11399125688254891,1
0.06240629615336687,0.07458353003166292,0.06905275229522595,0.11310503208943608,0.015477519949404016,0.0031313626085763377,0.03787313915737123,0.12550342382494295,0.023199494641339292,0.11515403978358225,0.360513409465092,0
0.007754627624050368,0.08781027965501846,0.04612664922687307,0.15933166391815898,0.015333750275807771,0.0927734537072965,0.14319736226246008,0.22754600257268645,0.09040996804501585,0.0540675314897204,0.07564871122291207,1
0.1870170565446752,0.07781258926596742,0.0028403082388849723,0.24602363614272393,0.10765939883223619,0.10388009255424129,0.022360316638429394,0.0989962126478645,0.046081733192537326,0.09695414814671023,0.010374507795729591,1
0.05049194039705788,0.3503493900503653,0.002326318009046277,0.17795243816900647,0.024594373430397307,0.09632535150626567,0.07179699603685272,0.03940777550551936,0.06313900115670248,0.09924122380352192,0.024375191935264738,1
0.04054007145063623,0.11273739531554733,0.16883621090796533,0.14705691163905665,0.16362693904657852,0.05854528573911125,0.17430014043525077,0.013109165629123475,0.08048822136153924,0.0005911522409350061,0.04016850623425615,0
0.07201841073594725,0.07959720213492849,0.18760235330433186,0.07761989224225681,0.0939552273491907,0.042792902850809084,0.07371867356657857,0.04068086707810469,0.011993705690801765,0.14594293535086744,0.17407782969618307,0
